865.383	1	1.84035E9	2088.86
797.749	1	7.84115E8	1218.46
1117.58	1	8.16624E8	2440.3
741.051	1	1.44718E9	1598.24
932.76	1	8.44995E8	1596.8
617.182	1	9.55762E8	1337.8
975.843	1	8.875E8	2177.36
1153.62	1	1.22376E9	2091.27
813.409	1	5.71473E8	2443.75
1146.19	1	9.32084E8	2384.03
625.504	1	5.69439E8	1391.38
808.352	1	7.18013E8	1371.1
678.876	1	1.4125E9	1432.6
923.737	1	1.08324E9	1566.57
664.874	1	7.92596E8	1880.49
719.731	1	1.10461E9	4139.41
705.804	1	8.54816E8	1606.54
610.226	1	7.29194E8	1812.08
595.201	1	7.16649E8	1078.3
1141.6	1	9.81938E8	2543.51
777.223	1	1.36637E9	1811.97
889.184	1	5.39185E8	2150.99
937.335	1	1.1715E9	1843.28
709.5	1	4.26282E8	4231.59
1368.82	1	1.17201E9	4220.36
742.77	1	6.96998E8	1870.16
792.077	1	5.46046E8	1077.75
898.66	1	5.47061E8	2394.38
680.416	1	8.9362E8	1341.68
874.415	1	1.53694E9	1797.06
923.73	1	3.14865E8	1337.06
1491.24	1	4.42311E8	2440.76
880.21	1	7.36331E8	2406.37
533.536	1	5.02425E8	1465.1
666.491	1	5.35516E8	2159.31
1173.75	1	1.07181E9	1823.57
1008.85	1	7.09982E8	2422.89
1243.89	1	3.74951E8	1599.86
704.49	1	6.62073E8	1428.25
891.593	1	1.16007E9	1816.72
711.894	1	2.08502E8	780.495
766.291	1	8.29635E8	1802.54
476.45	1	3.60505E8	784.009
762.718	1	3.36584E8	4119.15
646.498	1	5.09217E8	1392.41
1082.53	1	9.18923E8	1806.37
630.741	1	4.96818E8	989.076
750.821	1	4.25932E8	1510.19
889.567	1	4.18539E8	2386.53
932.997	1	9.25134E8	1898.79
550.671	1	5.0312E8	1005.4
492.915	1	5.51789E8	1082.6
681.839	1	5.92644E8	1532.69
771.17	1	7.90724E8	1725.44
530.784	1	4.17685E8	1086.57
731.866	1	2.50331E8	1006.14
1231.11	1	2.95391E8	1537.52
1454.1	1	8.8955E8	4230.5
1431.11	1	1.13092E9	4231.13
486.255	1	4.01299E8	1160.64
943.221	1	5.89264E8	2177.2
911.153	1	8.29357E8	2100.78
1392.59	1	1.14959E9	4238.09
1493.14	1	1.02768E9	4228.21
597.064	1	4.24421E8	1473.49
1175.37	1	7.34311E8	2101.0
607.04	1	5.35246E8	1955.73
485.65	1	1.64051E8	1584.4
720.962	1	7.7779E8	1901.62
1233.18	1	1.08545E9	4233.85
1271.5	1	1.00842E9	4237.75
1328.08	1	1.0652E9	4234.24
1260.28	1	8.23435E8	4223.63
1106.32	1	4.74238E8	3282.99
1012.07	1	1.00365E9	4231.53
1382.77	1	4.45882E8	4233.61
1411.02	1	1.01338E9	4234.94
929.167	1	6.12806E8	1732.88
1214.61	1	6.12327E8	2538.68
1362.15	1	4.49283E8	4235.71
587.978	1	5.04099E8	1455.72
863.924	1	6.92749E8	1739.95
1178.37	1	1.18948E9	4226.83
1288.6	1	6.65879E8	1816.31
1444.06	1	7.04695E8	4231.55
928.226	1	9.27831E8	2107.93
720.705	1	4.82883E8	4067.94
943.166	1	4.74555E8	1600.68
1196.92	1	7.81136E8	4000.84
916.571	1	5.09477E8	2401.64
515.894	1	5.39973E8	1292.96
974.461	1	1.10137E9	2103.39
1402.9	1	3.11884E8	4233.25
716.965	1	6.54568E8	1804.78
562.827	1	3.25124E8	1906.8
934.301	1	4.53917E8	2411.77
733.038	1	5.77409E8	1611.5
596.409	1	1.71862E8	523.332
1077.3	1	2.71532E8	1371.04
1293.73	1	1.16414E9	4223.56
1356.14	1	3.68383E8	4233.5
1112.06	1	3.37339E8	1606.86
907.753	1	3.83526E8	1429.71
884.976	1	1.24404E8	2173.24
988.136	1	1.08521E9	4230.79
910.456	1	1.0275E9	1816.28
629.108	1	4.04125E8	1475.52
585.798	1	7.46055E8	1770.94
1302.47	1	5.26181E8	2172.76
1247.99	1	6.89228E8	2112.5
1113.96	1	9.61477E8	2084.52
1154.38	1	1.0093E9	4231.95
945.362	1	4.29367E8	2267.17
1085.93	1	4.50587E8	2810.92
1062.21	1	9.75766E8	1799.17
1369.03	1	8.41267E8	4013.5
1063.37	1	7.12331E8	4250.52
1122.99	1	6.4497E8	1822.67
1359.89	1	6.84937E8	2099.7
1122.36	1	6.0485E8	2662.2
700.747	1	5.99606E8	1509.26
1363.86	1	4.27163E8	3973.7
700.171	1	9.52805E8	1806.99
767.751	1	6.24757E8	1484.03
1097.36	1	8.92754E8	4237.92
807.006	1	8.47887E8	2110.51
850.742	1	2.51625E8	4114.75
825.018	1	5.59646E8	2167.21
814.969	1	9.362E8	1817.18
1003.67	1	3.89849E8	4237.31
683.378	1	6.1392E8	1855.57
869.686	1	5.87329E8	1846.85
1049.24	1	8.02411E8	4242.77
887.659	1	4.71737E8	2089.2
1314.75	1	1.02249E9	4227.44
854.425	1	9.35718E8	1842.2
657.169	1	3.41539E8	1014.11
863.372	1	8.20598E8	2128.83
1083.85	1	7.28628E8	4227.3
1064.03	1	2.82109E8	1225.86
960.478	1	7.71227E8	4224.32
788.49	1	5.67493E8	1515.54
587.482	1	5.73546E8	1302.08
799.835	1	4.67609E8	1306.25
927.305	1	6.15882E8	1816.61
1477.62	1	1.03743E9	4245.52
1235.68	1	7.64024E8	4019.1
916.132	1	9.60238E8	4222.82
875.989	1	7.49086E8	2102.54
1171.22	1	2.75653E8	4251.17
506.7	1	3.49631E8	1014.86
1283.38	1	5.29177E8	4228.96
1142.61	1	6.39497E8	4232.96
682.736	1	5.60976E8	1673.48
691.179	1	3.34578E8	1158.26
1421.55	1	4.19714E8	4235.77
895.814	1	2.93069E8	4110.92
1254.84	1	5.34749E8	2626.83
974.394	1	6.108E8	4235.98
1247.17	1	5.57891E8	2397.68
1167.65	1	2.55299E8	2089.69
1162.04	1	7.63629E8	1810.06
574.589	1	5.98956E8	1256.84
909.682	1	7.55009E8	1956.86
1107.29	1	2.81265E8	3222.87
907.829	1	3.19359E8	1342.43
1471.91	1	4.35367E8	4211.82
1488.48	1	8.25849E8	3994.8
