114.991262	1	9377.0	124.84
112.989449	1	1093.0	646.46
111.01206	1	1778.0	198.5
116.053063	1	340.0	643.46
128.038136	1	7557.0	200.0
117.021576	1	4580.0	203.01
118.029621	1	322.0	204.51
146.938013	1	1115.0	42.22
120.947747	1	1801.0	124.84
146.96784	1	77136.0	138.37
146.963017	1	17221.0	112.82
111.01187	1	3912.0	147.39
160.844302	1	807.0	4.64
136.930682	1	3260.0	127.85
121.028075	1	356.0	263.14
122.94303	1	434.0	126.34
116.986882	1	1393.0	120.33
131.969986	1	374.0	121.84
115.993466	1	1404.0	121.84
125.02813	1	1810.0	974.17
130.969231	1	13756.0	118.83
122.028747	1	1655.0	269.16
159.981371	1	29518.0	123.34
116.008344	1	663.0	213.53
139.000428	1	902.0	27.19
129.021885	1	7268.0	147.39
152.9186	1	3344.0	123.34
170.870929	1	616.0	61.77
117.018444	1	416.0	163.93
197.962483	1	1040.0	4.64
141.041856	1	979.0	28.69
160.9787	1	26079.0	123.34
158.980363	1	184421.0	123.34
118.934889	1	2273.0	133.86
147.023395	1	1441.0	15.17
148.026636	1	45736.0	16.67
149.027255	1	289646.0	15.17
130.997754	1	1932.0	138.37
126.905931	1	849.0	169.94
119.051462	1	2409.0	251.11
181.989019	1	2264.0	69.22
147.967065	1	532.0	112.82
248.961193	1	1781.0	4.64
129.988586	1	153.0	276.67
150.030661	1	10792.0	15.17
151.032621	1	3093.0	15.17
201.039071	1	735879.0	15.17
147.032356	1	967.0	198.5
123.044421	1	371.0	348.83
133.017809	1	121089.0	148.89
133.01699	1	84804.0	169.94
133.01693	1	52324.0	187.98
188.939927	1	159.0	60.26
174.957275	1	266636.0	115.82
129.023328	1	1900.0	221.05
178.975577	1	1407.0	21.18
134.021197	1	12051.0	153.4
180.892685	1	410.0	36.21
175.961488	1	9724.0	115.82
164.999633	1	6002.0	19.67
143.001021	1	13993.0	178.96
178.950876	1	6062.0	115.82
135.923632	1	3941.0	138.37
138.924682	1	3069.0	130.85
176.956975	1	2957.0	121.84
164.001088	1	358.0	21.18
143.005304	1	1891.0	147.39
135.032483	1	4836.0	141.38
136.017471	1	388.0	249.61
133.010742	1	676.0	326.28
182.913762	1	1332.0	124.84
164.935827	1	45383.0	135.36
128.962321	1	9146.0	133.86
119.052602	1	3366.0	917.05
161.98421	1	1944.0	129.35
166.927796	1	5988.0	130.85
137.02524	1	2613.0	251.11
145.018052	1	4980.0	150.4
148.951522	1	10426.0	130.85
142.047227	1	634.0	148.89
132.03227	1	3967.0	138.37
149.952046	1	1682.0	130.85
232.985919	1	4656.0	67.72
216.966913	1	734.0	114.32
128.037759	1	7486.0	147.39
180.913427	1	19555.0	124.84
140.920657	1	2670.0	130.85
190.931055	1	1461.0	31.7
131.038603	1	1031.0	243.6
214.935602	1	259.0	109.81
146.026485	1	2059.0	225.56
149.047374	1	2867.0	147.39
130.995792	1	376.0	263.14
165.936085	1	1145.0	127.85
150.949043	1	5004.0	130.85
199.03751	1	13561.0	15.17
135.015738	1	4525.0	248.1
228.969707	1	2709.0	120.33
146.047553	1	10242.0	139.87
142.053022	1	1829.0	216.54
200.038197	1	170637.0	15.17
190.009472	1	541.0	22.68
145.064082	1	4802.0	135.36
285.001315	1	466.0	78.24
143.038642	1	1437.0	133.86
143.034773	1	4014.0	242.09
189.930781	1	353.0	16.67
202.04272	1	36790.0	13.66
137.920547	1	1167.0	138.37
130.991306	1	314.0	293.21
143.04691	1	3326.0	485.62
191.008557	1	1497.0	24.19
133.01247	1	268.0	485.62
167.022716	1	4601.0	198.5
244.949325	1	5308.0	117.33
232.949821	1	499.0	114.32
203.043441	1	11623.0	15.17
132.049452	1	3018.0	362.35
147.06836	1	168511.0	240.59
150.03326	1	1227.0	251.11
206.971909	1	866.0	16.67
248.961724	1	813.0	79.74
162.05606	1	445.0	224.05
161.046472	1	4214.0	135.36
230.965198	1	872.0	118.83
147.031672	1	3582.0	151.9
171.07596	1	2979.0	200.0
137.023905	1	329.0	430.0
157.023477	1	472.0	148.89
145.952532	1	11794.0	135.36
154.999105	1	3860.0	356.34
154.996771	1	1604.0	329.28
217.012488	1	4143.0	22.68
478.086108	1	392.0	15.17
166.03758	1	704.0	139.87
128.036068	1	5185.0	473.59
167.023138	1	3188.0	147.39
235.921894	1	446.0	24.19
204.043985	1	427.0	16.67
156.068257	1	5306.0	237.58
159.018442	1	10413.0	148.89
147.060588	1	3537.0	255.62
226.966819	1	2402.0	130.85
275.959043	1	25012.0	118.83
163.940936	1	2880.0	138.37
300.975411	1	308.0	73.73
242.941053	1	1784.0	30.2
278.911381	1	18185.0	127.85
152.995797	1	592.0	136.87
272.959438	1	403479.0	118.83
273.960708	1	123741.0	118.83
158.021111	1	1308.0	145.89
216.896813	1	2098.0	123.34
242.019427	1	785.0	24.19
457.296329	1	236.0	102.29
276.954687	1	11860.0	120.33
